tweetID,final_label1,hate_auto_label1,expliciteHateType1,hatecategory1,highlighted_terms1,highlighted_terms_label1,ImplicithateType1,Implicittaret1,rationale1,final_label2,hate_auto_label2,expliciteHateType2,hatecategory2,highlighted_terms2,highlighted_terms_label2,ImplicithateType2,Implicittaret2,rationale2,final_label3,hate_auto_label3,expliciteHateType3,hatecategory3,highlighted_terms3,highlighted_terms_label3,ImplicithateType3,Implicittaret3,rationale3,majority_label,majority_label_auto,auto_manual_agrees
871180064020410368,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,am ;,GROUP:GENDER;,NONE,none,,0,0,NONE,GROUP:RELIGION,oh my Jesus\;,GROUP:RELIGION;,NONE,NONE,,0,0,True
871822375536525317,1,1,INCITE VIOLENCE,GROUP:RELIGION,police would raid and close the lab down why tbe fuck is this not happenening with;mosques;,INCITE VIOLENCE;GROUP:RELIGION;,INCITE VIOLENCE,muslims,,0,0,NONE,NONE,drugs ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871578866845978624,1,1,NONE,GROUP:RACE,mexican ;islam ;,GROUP:RACE;GROUP:RELIGION;,INCITE VIOLENCE,Mexican ,,0,0,NONE,NONE,care ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875735967352602624,0,0,NONE,NONE,DRAMATIC ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:OTHER,FUCK;,INCITE VIOLENCE;,INCITE VIOLENCE,DRAMATIC AS,,0,0,True
869759197390438401,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,racist's personal;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,1,1,INCITE VIOLENCE,GROUP:GENDER,retweeting ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,1,1,True
875492777408118785,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:GENDER,Muslim ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,GROUP:RELIGION,Muslim;woman;,GROUP:RELIGION;GROUP:GENDER;,NONE,gender,,0,0,True
873194600827166720,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,don't ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870971292547264513,1,1,INCITE VIOLENCE,GROUP:GENDER,with ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872404339410829312,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,they've ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876422902085799938,0,0,NONE,NONE,dudes ;,GROUP:GENDER;,NONE,none,,0,1,DEROGATORY LANGUAGE,GROUP:OTHER,TYT ;dudes lately -Said racist shit to;,GROUP:OTHER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,other,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873011183904632834,1,1,INCITE VIOLENCE,GROUP:GENDER,shit;,INCITE VIOLENCE;,INCITE VIOLENCE,Cracker white boy,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Cracker;white boy;KKK;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,Whites,,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,1,1,True
876435484976787457,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:OTHER,FUCK;FUCKING;SHARMA;,INCITE VIOLENCE;INCITE VIOLENCE;GROUP:OTHER;,NONE,NONE,,0,0,NONE,NONE,THAT ;,GROUP:GENDER;,NONE,none,,0,0,True
870312161871929344,1,1,INCITE VIOLENCE,GROUP:GENDER,1000CR ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,GROUP:RACE,CHINA ;,GROUP:RACE;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876168186172907520,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,0,0,True
874056526071291904,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,you ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874367449864556544,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873725662602776576,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872639212054601728,1,1,INCITE VIOLENCE,GROUP:GENDER,bomb ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,Porn Ad,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,sex bomb;pussy;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,1,1,True
873205963192385536,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,that ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871033812817506308,1,1,INCITE VIOLENCE,GROUP:GENDER,stop ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871918538335936513,1,1,DEROGATORY LANGUAGE,GROUP:RACE,racist;ass;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,race,,0,0,NONE,NONE,want ;,GROUP:GENDER;,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,racist ass;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Lee ,,1,1,True
871398692099674113,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,ship is sinking fast;Hillary;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,NONE,NONE,,1,1,True
874653060987047938,0,0,NONE,NONE,,,NONE,none,,1,1,INCITE VIOLENCE,GROUP:GENDER,tell ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,GROUP:OTHER,basketball;,GROUP:OTHER;,NONE,other,,0,0,True
869986637748420609,0,0,NONE,NONE,,,NONE,none,,1,1,NONE,GROUP:RELIGION,the ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874327985633067008,0,0,NONE,NONE,if ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870475127338786817,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,your ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,True
873351409063706624,0,1,DEROGATORY LANGUAGE,GROUP:GENDER,fake ass bitch\ day?;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,gender,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,national ;,GROUP:GENDER;,NONE,none,,0,0,True
874566037559287808,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,Her ;,GROUP:GENDER;,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Mexicans;rapists;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Mexicans,,0,0,True
874189879789355008,0,1,DEROGATORY LANGUAGE,GROUP:GENDER,blonde ;flashing peachy cunt and ass;,GROUP:GENDER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,gender,,0,0,NONE,NONE,sucking ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876080906901041152,0,0,NONE,NONE,ass ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
874715442874646528,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,0,0,True
875424259262226432,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
872721831450509312,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,can't ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,none,,0,0,True
874299187550093312,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,Apartheid ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870815792899670018,1,1,INCITE VIOLENCE,GROUP:GENDER,educate ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
869615768983482370,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872124445124636673,1,1,NONE,GROUP:RELIGION,,,DEROGATORY LANGUAGE,Muslims,,1,1,INCITE VIOLENCE,GROUP:GENDER,care ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
874177359796092928,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,UK ;,GROUP:GENDER;,NONE,none,,1,0,NONE,GROUP:IDEOLOGY,Muslims want homosexualit;,GROUP:RELIGION;,NONE,Muslim Tolerance,,0,0,True
874643506370949120,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Obama was an arrogant narcissist;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,INTENDED TARGET,Hateful comment,0,0,True
876001575852027905,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874624044783476736,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RACE,nigga;,GROUP:RACE;,DEROGATORY LANGUAGE,African Americans,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874363662407835648,1,1,INCITE VIOLENCE,GROUP:GENDER,dumb ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870231551522590720,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,don't ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871461862533189633,1,1,NONE,GROUP:RELIGION,;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Fuck ;Muslim ;,DEROGATORY LANGUAGE;GROUP:RELIGION;,DEROGATORY LANGUAGE,muslim ,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Fuck;Muslim;,DEROGATORY LANGUAGE;GROUP:RELIGION;,DEROGATORY LANGUAGE,muslims,,1,1,True
875952485701009408,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,fuck;pussy fart.;ommunist.;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,fuck;communist;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,communist,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,fuck that little;pussy ;communist;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,1,1,True
873641566824542208,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,INCITE VIOLENCE,GROUP:GENDER,agree ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,True
873788250011381760,0,0,NONE,NONE,blonde ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871214063031906305,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:GENDER,everyone ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,trump;BITCH;,GROUP:OTHER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,trump,,1,1,True
871128398592180225,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,fuck does one fucking ;white supremacist;Fucking snowflake ass;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,NONE,,1,1,NONE,GROUP:RELIGION,;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
871035519924183041,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
875762022352273408,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870772272826642433,0,0,NONE,NONE,pooh ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,1,INCITE VIOLENCE,GROUP:OTHER,Ole terrorist.;,INCITE VIOLENCE;,INCITE VIOLENCE,terrorist ,,0,0,True
874595825485217792,0,0,NONE,NONE,Twitter ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873540026893783040,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,WINNER's ;,GROUP:GENDER;,NONE,none,,0,0,True
876421400508026880,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874673709528645632,1,1,NONE,GROUP:RELIGION,racism;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,Children ask stupid questions;,DEROGATORY LANGUAGE;,NONE,NONE,,0,0,True
871196124022923264,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,your ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,True
876152851793297408,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,NONE,GROUP:RELIGION,country ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,True
873197390009954309,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:OTHER,I be aggressive..;,INCITE VIOLENCE;,INCITE VIOLENCE,none,,0,0,NONE,NONE,it ;,GROUP:GENDER;,NONE,none,,0,0,True
871154373912666115,0,0,NONE,NONE,,,NONE,none,,1,1,NONE,GROUP:RELIGION,hoes ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873229728114774016,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,blonde ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872003745613271040,0,0,NONE,NONE,know ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870311436240773120,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,can ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872629158312124417,1,1,NONE,GROUP:RACE,nigga ;,GROUP:RACE;,DEROGATORY LANGUAGE,African Americans,,1,1,NONE,GROUP:RELIGION,that ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
873867836955000832,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,want ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,True
874723416225587200,1,1,DEROGATORY LANGUAGE,GROUP:BODY,Thirsty ass;fucking ;,GROUP:BODY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,group body,,1,1,INCITE VIOLENCE,GROUP:IDEOLOGY,ass fucking Nazi;,INCITE VIOLENCE;,INCITE VIOLENCE,Thirsty Nazi,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
870894037645000704,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875156197090971649,0,0,NONE,NONE,,,NONE,nonw,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873761343551053825,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,people;racist;shit;,GROUP:OTHER;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,People in general,,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,shit;damn ;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,0,0,True
871762627684446209,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
875846948623745025,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Fuck;fucking;white;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,this cop,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Fuck;Brown ;white supremacist;,DEROGATORY LANGUAGE;GROUP:RACE;GROUP:RACE;,INCITE VIOLENCE,cop,,1,1,True
871036404893143040,0,0,NONE,NONE,racist ;,GROUP:RACE;,NONE,none,,1,1,INCITE VIOLENCE,GROUP:RACE,white person in UK ;racist;,GROUP:RACE;INCITE VIOLENCE;,NONE,white person in UK,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872852865714225152,0,0,NONE,NONE,,,NONE,none,,0,0,DEROGATORY LANGUAGE,NONE,FUCK;FUCKS;PUSSY;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:GENDER;,DEROGATORY LANGUAGE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870070418962599936,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870964527138865152,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,I'd hate to loose a friend over;hacking shenanigans.;,DEROGATORY LANGUAGE;GROUP:OTHER;,DEROGATORY LANGUAGE,other,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873516505249574916,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875568887261044736,1,1,DEROGATORY LANGUAGE,GROUP:RACE,not that Smart;color;,DEROGATORY LANGUAGE;GROUP:RACE;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
872868749539409921,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,Paramore ;,GROUP:OTHER;,NONE,none,,0,0,True
874926277928603648,0,0,NONE,NONE,,,NONE,none,,0,0,DEROGATORY LANGUAGE,NONE,Huge tits;toying her tight pussy;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,blonde,"does not contain hatred, only derogatory language looks like a pornography advertisement",0,0,NONE,NONE,,,NONE,none,,0,0,True
870185443530219521,0,0,DEROGATORY LANGUAGE,NONE,aid ;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871759142192504833,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874612711765692417,0,0,NONE,GROUP:IDEOLOGY,liberalism;,GROUP:IDEOLOGY;,NONE,liberals,,0,0,DEROGATORY LANGUAGE,NONE,shit ;,DEROGATORY LANGUAGE;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871588949923332098,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,my pussy;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Hillary Clinton,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,True
873556544062767109,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,bitch;fuck;cock;ass;whore;,GROUP:GENDER;DEROGATORY LANGUAGE;GROUP:BODY;GROUP:BODY;GROUP:GENDER;,DEROGATORY LANGUAGE,women,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,True
876110157993955328,0,0,NONE,GROUP:IDEOLOGY,Democrats;,GROUP:IDEOLOGY;,NONE,Democrats ,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873769811863621632,0,0,DEROGATORY LANGUAGE,NONE,nigga ;trash;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,shit;nigga;trash;,DEROGATORY LANGUAGE;GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,blacks,,0,0,True
870156070848790532,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
875950552135462912,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,Get F; P*s*y; Dick ;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,INTENDE TARGET,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
870310085679099906,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,GROUP:IDEOLOGY,election ;,GROUP:IDEOLOGY;,NONE,None,,0,0,True
871843481265725441,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,FUCK YOU;RACIST;REPUBLICAN;,DEROGATORY LANGUAGE;GROUP:RACE;GROUP:IDEOLOGY;,INCITE VIOLENCE,race,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,FUCK;REPUBLICAN;ASS;FUCK;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,republican,,1,1,True
874144765863800832,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Muslims;terrorists;,GROUP:RELIGION;DEROGATORY LANGUAGE;,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Muslims ;terrorists;,GROUP:RELIGION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Muslims,,1,1,True
872669281024065536,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Islam;Evil;,GROUP:RELIGION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Muslims,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Islam ;Evil ;women;,GROUP:RELIGION;DEROGATORY LANGUAGE;GROUP:GENDER;,DEROGATORY LANGUAGE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Evil;,DEROGATORY LANGUAGE;,NONE,Muslims,,1,1,True
873708377892892672,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874842236667801600,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,"it's a criticism of the presidents' policy regarding animals, but it doesn't contain hatred, it looks more like a fact or quote",0,0,True
873961382512795648,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,care ;,GROUP:OTHER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873292781099384834,0,0,NONE,NONE,Muslims;muslim;,GROUP:RELIGION;GROUP:RELIGION;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871202105079455744,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,TERRORISTS;MUSLIMS;ISLAM;,DEROGATORY LANGUAGE;GROUP:RELIGION;GROUP:RELIGION;,DEROGATORY LANGUAGE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,TERRORISTS ARE MUSLIMS;THEY SHOUT PRAISE ALLAH WHEN THEY KILL;,DEROGATORY LANGUAGE;GROUP:RELIGION;,DEROGATORY LANGUAGE,insulting muslims,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
875530454849302528,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875916943164932097,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,,There is nothing derogatory at all.,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874603815651225602,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,ugly ass;homophobic ;supremacist bitch;,DEROGATORY LANGUAGE;GROUP:SEXUAL_ORIENTATION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,group sexual orientation,,1,1,DEROGATORY LANGUAGE,GROUP:BODY,stfu ugly ass;bitch;,GROUP:BODY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,INTENDED TARGET,,0,0,NONE,NONE,,,NONE,NONE,,1,1,True
875977886439686144,0,1,DEROGATORY LANGUAGE,GROUP:RACE,racist;He's said very disrespectful ;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,race,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
