tweetID,final_label1,hate_auto_label1,expliciteHateType1,hatecategory1,highlighted_terms1,highlighted_terms_label1,ImplicithateType1,Implicitcategory1,Implicittaret1,rationale1,final_label2,hate_auto_label2,expliciteHateType2,hatecategory2,highlighted_terms2,highlighted_terms_label2,ImplicithateType2,Implicitcategory2,Implicittaret2,rationale2,final_label3,hate_auto_label3,expliciteHateType3,hatecategory3,highlighted_terms3,highlighted_terms_label3,ImplicithateType3,Implicitcategory3,Implicittaret3,rationale3,majority_label,majority_label_auto,auto_manual_agrees
1003363898530070529,0,0,NONE,NONE,,,NONE,NONE,NONE,no hate speech,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
992073037657845760,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
979771408275443713,1,1,INCITE VIOLENCE,TARGETED INDIVIDUAL,asshole;Giffa Madogs;killed by the Nazis;they ramsacked her;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;INCITE VIOLENCE;INCITE VIOLENCE;,INCITE VIOLENCE,GROUP:RACE,individual,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
865407439218364417,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,Beyoncé's;,TARGETED INDIVIDUAL;,NONE,NONE,Beyoncé,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Beyoncé's existence makes racist white women soooo mad and I fucking love it;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,White Women,This tweet is hateful as it contains derogatory language used ,0,0,True
979800114100350976,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,NPS100 ;,TARGETED INDIVIDUAL;,NONE,NONE,NONE,,0,0,True
964916454368964609,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,GROUP:RACE,Black people;,GROUP:RACE;,NONE,GROUP:RACE,Black,Asking a question does not incite anything.,0,0,True
981202156672856065,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racist;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,0,NONE,GROUP:RACE,racist;,GROUP:RACE;,NONE,NONE,NONE,commented about racist,1,0,False
894768766814310401,0,0,NONE,NONE,,,NONE,NONE,none,,1,0,NONE,GROUP:OTHER,white;,GROUP:RACE;,NONE,GROUP:OTHER,other,This tweet is hateful,1,0,NONE,GROUP:RACE,white nationalism.;,GROUP:RACE;,NONE,NONE,none,,1,0,False
865328733103640576,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, no targeted group",0,0,True
999870596946243584,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,0,NONE,GROUP:SEXUAL_ORIENTATION,"This shit looks trash, y’all do anything for clout, her pussy trash, or his dick is trash, she dry as hell, wtf;",GROUP:SEXUAL_ORIENTATION;,NONE,NONE,NONE,THERE IS A SEXUAL OFFENSIVE SPEECH.,0,0,True
975802619414372353,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,China like her and Don the Con Do.;Jivanka;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,NONE,NONE,NONE,hate speech against Ivanka Trump,0,0,True
874800549501259779,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Boston was racist as fuck;,DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Boston;racist as fuck;,GROUP:OTHER;DEROGATORY LANGUAGE;,NONE,NONE,NONE,hate speech against Boston team,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,True
976131914225594368,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,There is no hate speech.,0,0,True
956529402485108738,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
980853349942775808,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,This tweet doesn't have any hateful content. thank you,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
865443803863236608,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,TARGETED INDIVIDUAL,you know you're bts trash when a song about phones is your jam #BTSBBMAs;,TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,NONE,individual,,0,0,True
909538706335428609,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,fuck convention ;,DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,0,0,NONE,NONE,,,NONE,NONE,NONE,"The tweet is not hating on anyone, just complaining about someone else's hateful behaviour.",0,0,True
999333772159016962,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,The tweet expresses an opinion without any derogatory or violent contents.,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful in this context",0,0,True
1008378658707427329,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,INCITE VIOLENCE,GROUP:OTHER,Fight back ;these Nazis.;,INCITE VIOLENCE;GROUP:OTHER;,INCITE VIOLENCE,GROUP:OTHER,Probably German People,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,No one move or leave;Nazi;,INCITE VIOLENCE;DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:RACE,group:,,1,1,True
1000459783411982336,0,0,NONE,GROUP:RACE,black people;,GROUP:RACE;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,NONE,GROUP:RACE,black people;,GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,Black people,,0,0,True
960963515799482368,0,0,NONE,NONE,,,NONE,NONE,INDIVIDUAL,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, no targeted group",0,0,True
1003363680417976321,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,racist ass piece of shit.;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is hateful as it contains derogatory language used ,1,1,DEROGATORY LANGUAGE,GROUP:RACE,racist ass;piece of shit;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,group,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,True
916709217175715840,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"no hate, just political opinion",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
979803184330956806,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,The author just tells a personal experience with no derogatory or violent content in the tweet.,0,0,True
916009166866731014,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
894766610937921536,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,"Congress;kept you as a prisoner for 10 days,;slave ;",GROUP:IDEOLOGY;INCITE VIOLENCE;DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:IDEOLOGY,group,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
987394136364994560,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,#HouseofLords;disgrace; burocrats;,GROUP:OTHER;DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,NONE,NONE,NONE,The user expressed his unsastisfaction about the House of Lords using derogatory language. Does not incite violence.,0,0,True
994637695191273472,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,systemic racism;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1013111255475732481,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
999865224038514688,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
994628597729054720,1,0,NONE,GROUP:OTHER,,,NONE,GROUP:OTHER,other,This tweet is hateful,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
994610612549320705,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,they're both cracker ass bitches;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:BODY,Indian,This tweet is hateful as it contains derogatory language used ,1,1,DEROGATORY LANGUAGE,GROUP:RACE,they're both;cracker;ass bitches;,TARGETED INDIVIDUAL;GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,white people,calls some people for being white,1,1,DEROGATORY LANGUAGE,GROUP:RACE,cracker ass bitches;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,White people,,1,1,True
916735125391663104,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,no hate speech,0,0,True
1050792832271884288,1,1,INCITE VIOLENCE,TARGETED INDIVIDUAL,Your skull will make a decent shit pot for my white slaves;,INCITE VIOLENCE;,INCITE VIOLENCE,GROUP:RACE,individual,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,shit pot;white slaves;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,White,This tweet is hateful as it contains derogatory language used against white,1,1,DEROGATORY LANGUAGE,GROUP:RACE,shit pot;white slaves;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,White people,,1,1,True
966387103176126464,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
865448564368986112,0,1,NONE,TARGETED INDIVIDUAL,RACIST;,GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,black people,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
965620841605226496,1,1,NONE,GROUP:RACE,racist;,GROUP:RACE;,INCITE VIOLENCE,GROUP:RACE,Group,Racism in friends,1,1,DEROGATORY LANGUAGE,GROUP:RACE,white ;racist;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,White,This tweet is hateful as it contains derogatory language used ,1,1,DEROGATORY LANGUAGE,GROUP:RACE,white person; racist ;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,group,,1,1,True
974714281425063937,0,0,NONE,TARGETED INDIVIDUAL,Kim;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,None,,0,0,True
979772830136094721,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
870464209561292800,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Tweet is probably a brand account tweeting about deals",0,0,True
992074845428084737,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,IfSlavery;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,1,0,NONE,NONE,be a slave;IfSlaveryWas;,GROUP:RACE;GROUP:RACE;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,1,0,False
903262702151376896,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,shit is racist;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,0,0,True
865351680166170624,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Has foul language",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
979410148677562369,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,GROUP,,1,0,NONE,GROUP:OTHER,,,NONE,GROUP:OTHER,other,This tweet is hateful,0,0,True
915978338711232512,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Asian;fucking;racism;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,individual,,0,0,NONE,GROUP:RACE,Asian;,GROUP:RACE;,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Asian;fucking best at racism mate.;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,Targeted Asian,Tweet Contain DEROGATORY LANGUAGE And Hateful Comment Against a Asian,1,1,True
1035966789748846592,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Hot Sexy Guys;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
992105921022132225,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
1013143518074662912,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,NONE,GROUP:IDEOLOGY,Nazi;,GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Nazi,This tweet is hateful as it contains derogatory language used against Nazi,0,0,NONE,NONE,,,NONE,NONE,NONE,"The tweet is not hating on anyone, just complaining about someone else's hateful behaviour.",0,0,True
1023250498864865280,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",1,1,DEROGATORY LANGUAGE,GROUP:GENDER,racist;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual(Girls),This tweet is hateful as it contains derogatory language used ,0,0,True
1013127973975875584,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Man y’all Mf really be on some shit ;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,0,0,True
974687920228618245,1,0,NONE,NONE,,,NONE,NONE,none,This tweet doesn't have any hateful content. thank you,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,The tweet is no derogatory or violent towards anyone.,0,0,True
980876796139835392,0,0,NONE,NONE,,,NONE,NONE,none,There is no hate speech.,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,hillbilly;ass;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,,0,0,True
1002962214205173762,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,"The tweet is not hating on anyone, just complaining about someone else's hateful behaviour.",0,0,True
968392949376667650,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
903244473735532544,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racism;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,1,0,NONE,GROUP:RACE,They don't even try to hide their;racism;,GROUP:OTHER;GROUP:RACE;,NONE,GROUP:RACE,NONE,Racism today is commonplace for hypocritical people,1,0,False
865462778865242113,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
1000408537401561088,0,0,NONE,NONE,latinx;,GROUP:RACE;,NONE,NONE,latinx,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,True
963819132167868417,0,0,NONE,NONE,,,NONE,NONE,NONE,no hate speech,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,True
865397880391168001,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
973594855229263872,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,sexuality;,GROUP:SEXUAL_ORIENTATION;,NONE,NONE,NONE ,There is no hate speech.,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
968346233248145408,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fuck y’all;black;arabs;,DEROGATORY LANGUAGE;GROUP:RACE;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,Arabs,,0,0,NONE,GROUP:RACE,arabs;,GROUP:RACE;,NONE,NONE,none,,0,0,True
1013145355184148480,1,1,INCITE VIOLENCE,GROUP:RACE,Racist white woman harasses Latino man;,INCITE VIOLENCE;,INCITE VIOLENCE,GROUP:RACE,group,,1,0,NONE,GROUP:RACE,"Racist white woman harasses Latino man, Esteban Guzman () in US. \Why do you hate us?\ \Because you…;",GROUP:RACE;,NONE,GROUP:RACE,GROUP:RACE,,0,0,NONE,GROUP:RACE,Latino man;,GROUP:RACE;,NONE,GROUP:RACE,latinos,white person hates latino men.,1,0,False
874325817190359040,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
903272239990222857,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
956522356054380545,0,0,NONE,NONE,,,NONE,NONE,NONE,"This tweet doesn't configure hate speech. There are no clear targets, intent to incite violence or use of derogatory violence.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful in this context, need the full conversation for a better judgement",0,0,True
974730429487083520,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racist;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,0,0,NONE,NONE,thanos;,TARGETED INDIVIDUAL;,NONE,NONE,thanos,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,True
956552760538824705,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Trump; Hillary a bitch ;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual(Trump),This tweet is hateful as it contains derogatory language used ,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
979763082590347264,1,0,NONE,GROUP:OTHER,,,NONE,GROUP:OTHER,other,This tweet is hateful,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
999921666783264768,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,"This tweet doesn't configure hate speech. There are no clear targets, intent to incite violence or use of derogatory violence.",0,0,True
901451161311494145,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,shit;your;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,NONE,viewer,tells the person that they might be bad,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,shit texter;holocaust;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:OTHER,other,This tweet is hateful,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,True
999356165547966465,0,0,NONE,NONE,Tomi Lahren;,TARGETED INDIVIDUAL;,NONE,NONE,Tomi Lahren,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,"I don’t like Tomi Lahren. She is a racist, ignorant woman who got a drink thrown at her. Big deal! Children die in schoo…;",DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,individual,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
1035587750483976192,1,0,NONE,NONE,,,NONE,NONE,none,This tweet doesn't have any hateful content. thank you,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
973624081152081921,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,trash ass;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful. Has foul language",0,0,True
1000427554367590400,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,wake the fuck up;america;,DEROGATORY LANGUAGE;GROUP:OTHER;,DEROGATORY LANGUAGE,GROUP:OTHER,American people,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Nazi germany is here wake the fuck up america;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,group,,1,1,True
999897213995180032,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful in this context",0,0,True
1035609468569092103,0,0,NONE,NONE,,,NONE,NONE,NONE,"The term ""trash"" means worthless. However, no derogatory or violence inciting language that would cause hate was found in this tweet.",0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
978301455701602304,1,0,NONE,TARGETED INDIVIDUAL,okay so your wife has dark skin.;,GROUP:RACE;,NONE,NONE,NONE,There is a racist discourse.,0,0,NONE,NONE,,,NONE,NONE,none,,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,dark skin;racist;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:BODY,individual,,0,0,True
872885396736282625,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful.",1,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,NONE,GROUP:OTHER,,,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,1,0,False
865333804042338304,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"The tweet is not hating on anyone, just complaining about someone else's hateful behaviour.",0,0,True
981200780928659456,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,He;boil on the ass;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,There is no targeted individual. ,0,0,True
870672066705584129,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
973635951015718913,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Um Jonghyun has nothing to do with slave contracts;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,individual,,0,0,NONE,NONE,,,NONE,NONE,NONE,"This tweet doesn't configure hate speech. There are no clear targets, intent to incite violence or use of derogatory violence.",1,1,DEROGATORY LANGUAGE,GROUP:OTHER,slave contracts;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language used ,1,1,True
980866851432517632,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,i woulda beat her ass too; racist shit; i can take a hit ;bitch ;,INCITE VIOLENCE;DEROGATORY LANGUAGE;INCITE VIOLENCE;DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:RACE, individual,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,beat her ass;shit;,INCITE VIOLENCE;DEROGATORY LANGUAGE;,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"The tweet is not hating on anyone, just complaining about someone else's hateful behaviour.",1,1,True
